source_id,name_en,name_ms,name_default,feature_type,accessibility_type,wheelchair,tactile_paving,shelter,covered,bench,kerb,stroller,geom_type,geom_wkt,raw_properties
node/2542628928,Sri Selayang Garden,Taman Sri Selayang,Taman Sri Selayang,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.6714491 3.2350855),"{""@id"":""node/2542628928"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Taman Sri Selayang"",""name:en"":""Sri Selayang Garden"",""name:ms"":""Taman Sri Selayang"",""operator"":""Rapid KL;MARA Liner"",""public_transport"":""platform"",""ref"":""KL567"",""route_ref"":""150;151"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/2542651606,,Kampung Melayu Batu 16 Rawang (Timur),Kampung Melayu Batu 16 Rawang (Timur),bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.5917388 3.3054035),"{""@id"":""node/2542651606"",""bench"":""yes"",""bin"":""no"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Kampung Melayu Batu 16 Rawang (Timur)"",""name:ms"":""Kampung Melayu Batu 16 Rawang (Timur)"",""operator"":""Smart Selangor;MARA Liner"",""public_transport"":""platform"",""ref"":""SL351"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/2542656678,,,SRJKC San Yuk Rawang (Opp),bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.582538 3.310495),"{""@id"":""node/2542656678"",""bench"":""yes"",""bin"":""no"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""SRJKC San Yuk Rawang (Opp)"",""operator"":""MARA Liner"",""public_transport"":""platform"",""ref"":""SL355"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/2573301359,Seputeh,Seputeh,KB02 Seputeh,station,wheelchair_stop,yes,,,,,,,Point,POINT(101.68142 3.1136874),"{""@id"":""node/2573301359"",""air_conditioning"":""no"",""alt_name"":""KTM Seputeh"",""name"":""KB02 Seputeh"",""name:en"":""Seputeh"",""name:ja"":""スプテ"",""name:ms"":""Seputeh"",""name:zh"":""士布爹"",""name:zh-Hans"":""士布爹"",""name:zh-Hant"":""士布爹"",""not:brand:wikidata"":""Q215657"",""operator"":""KTM"",""public_transport"":""station"",""railway"":""station"",""ref"":""KB02"",""station"":""train"",""train"":""yes"",""wheelchair"":""yes"",""wikidata"":""Q6124851"",""wikipedia"":""en:Seputeh Komuter station""}"
node/2666784656,KICT Cafeteria,KICT Kafeteria,KICT Kafeteria,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7289898 3.2538388),"{""@id"":""node/2666784656"",""amenity"":""food_court"",""indoor"":""yes"",""internet_access"":""yes"",""internet_access:fee"":""no"",""level"":""0"",""name"":""KICT Kafeteria"",""name:en"":""KICT Cafeteria"",""name:ms"":""KICT Kafeteria"",""smoking"":""no"",""wheelchair"":""yes""}"
node/2824319769,Visit KL Tourist Information Counter,,Visit KL Tourist Information Counter,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7109992 3.1473201),"{""@id"":""node/2824319769"",""information"":""office"",""name"":""Visit KL Tourist Information Counter"",""name:en"":""Visit KL Tourist Information Counter"",""tourism"":""information"",""wheelchair"":""yes""}"
node/2974065449,,Shell Sg Long,Shell Sg Long,bus_stop,wheelchair_stop,yes,yes,yes,yes,yes,,,Point,POINT(101.7895459 3.0418016),"{""@id"":""node/2974065449"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""covered"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Shell Sg Long"",""name:ms"":""Shell Sg Long"",""operator"":""Rapid Bus"",""public_transport"":""platform"",""ref"":""KJ329"",""shelter"":""yes"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/3018417115,KLIA Terminal 1 (Main Building),,KLIA Terminal 1 (Main Building),station,wheelchair_stop,yes,,,,,,,Point,POINT(101.7056607 2.7525893),"{""@id"":""node/3018417115"",""monorail"":""yes"",""name"":""KLIA Terminal 1 (Main Building)"",""name:en"":""KLIA Terminal 1 (Main Building)"",""name:zh"":""吉隆坡国际机场1号主航站楼"",""network"":""KLIA Aerotrain"",""public_transport"":""station"",""railway"":""station"",""wheelchair"":""yes""}"
node/3018417116,,,KLIA Terminal 1 (Satellite Building),station,wheelchair_stop,yes,,,,,,,Point,POINT(101.7128047 2.7474325),"{""@id"":""node/3018417116"",""monorail"":""yes"",""name"":""KLIA Terminal 1 (Satellite Building)"",""name:zh"":""KLIA卫星航站楼A"",""network"":""KLIA Aerotrain"",""public_transport"":""station"",""railway"":""station"",""wheelchair"":""yes""}"
node/3204002630,,,Merchant Square Visitor Parking,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.5978897 3.1331954),"{""@id"":""node/3204002630"",""amenity"":""parking"",""fee"":""yes"",""name"":""Merchant Square Visitor Parking"",""operator"":""Merchant Square"",""parking"":""surface"",""supervised"":""yes"",""wheelchair"":""yes""}"
node/3664997146,Caltex Jalan Ipoh,Caltex Jalan Ipoh,Caltex Jalan Ipoh,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6794248 3.1975944),"{""@id"":""node/3664997146"",""addr:housenumber"":""K9"",""addr:postcode"":""51200"",""addr:street"":""Jalan Ipoh"",""amenity"":""fuel"",""branch"":""Jalan Ipoh"",""brand"":""Caltex"",""brand:wikidata"":""Q277470"",""brand:wikipedia"":""en:Caltex"",""fuel:diesel"":""yes"",""fuel:gasoline"":""yes"",""fuel:octane_95"":""yes"",""name"":""Caltex Jalan Ipoh"",""name:en"":""Caltex Jalan Ipoh"",""name:ms"":""Caltex Jalan Ipoh"",""name:zh"":""加德士加油站怡保路四英里分行"",""name:zh-Hans"":""加德士加油站怡保路四英里分行"",""name:zh-Hant"":""加德士加油站怡保路四英里分行"",""opening_hours"":""24/7"",""operator"":""Caltex"",""payment:cash"":""yes"",""payment:coins"":""yes"",""payment:credit_cards"":""yes"",""payment:debit_cards"":""yes"",""payment:mastercard"":""yes"",""payment:visa"":""yes"",""self_service"":""yes"",""source"":""Land survey"",""wheelchair"":""yes""}"
node/3693657292,Sultan Haji Ahmad Shah Mosque,,Sultan Haji Ahmad Shah Mosque,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.734942 3.2513592),"{""@id"":""node/3693657292"",""air_conditioning"":""no"",""alt_name"":""IIUM Gombak Mosque"",""amenity"":""place_of_worship"",""denomination"":""sunni"",""internet_access"":""wlan"",""name"":""Sultan Haji Ahmad Shah Mosque"",""name:en"":""Sultan Haji Ahmad Shah Mosque"",""religion"":""muslim"",""website"":""https://office.iium.edu.my/mosque/"",""wheelchair"":""yes""}"
node/3706035619,,SMK TTDI,SMK TTDI,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.6227406 3.1459317),"{""@id"":""node/3706035619"",""bench"":""yes"",""bin"":""no"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""SMK TTDI"",""name:ms"":""SMK TTDI"",""operator"":""Rapid KL"",""public_transport"":""platform"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/3751178929,Diamond Square,,Diamond Square,bus_stop,wheelchair_stop,yes,no,yes,yes,yes,,,Point,POINT(101.7053276 3.1951052),"{""@id"":""node/3751178929"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""covered"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Diamond Square"",""name:en"":""Diamond Square"",""operator"":""Rapid KL"",""public_transport"":""platform"",""ref"":""KL913"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/3788466249,Hakka,,Hakka,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7129496 3.1507057),"{""@id"":""node/3788466249"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""90"",""addr:postcode"":""50200"",""addr:street"":""Jalan Raja Chulan"",""air_conditioning"":""yes"",""amenity"":""restaurant"",""cuisine"":""chinese"",""description"":""The oldest family-owned Hakka Restaurant in Kuala Lumpur. Relatively good online ratings."",""name"":""Hakka"",""name:en"":""Hakka"",""name:zh"":""迎客楼"",""name:zh-Hans"":""迎客楼"",""name:zh-Hant"":""迎客樓"",""opening_hours"":""12:00-15:00,18:00-23:30"",""outdoor_seating"":""yes"",""phone"":""+60 3 2143 1908"",""smoking"":""outside"",""start_date"":""1956"",""website"":""https://www.hakkakl.com/"",""wheelchair"":""yes""}"
node/3941157301,,,Central City Hotel Chinatown,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7012421 3.1460451),"{""@id"":""node/3941157301"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""38"",""addr:postcode"":""55100"",""addr:street"":""Jalan Pudu"",""contact:facebook"":""https://www.facebook.com/share/1H7oTxeeui/?mibextid=wwXIfr"",""email"":""centralcityhotelkl@gmail.com"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPR1NrY0fPk25B2ZlRo0P6pN0E5ePtQvUlt5y-L=s1360-w1360-h1020"",""internet_access"":""yes"",""internet_access:fee"":""no"",""name"":""Central City Hotel Chinatown"",""official_name"":""Central City Hotel @ Chinatown"",""opening_hours"":""24/7"",""phone"":""+60124003771"",""reservation"":""yes"",""rooms"":""99"",""tourism"":""hotel"",""website"":""https://centralcityhotel.com.my"",""wheelchair"":""yes""}"
node/4009142572,Bamboo Garden Jalan Ipoh,Taman Bamboo Jalan Ipoh,Taman Bamboo Jalan Ipoh,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.678385 3.1985022),"{""@id"":""node/4009142572"",""bench"":""yes"",""bin"":""no"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Taman Bamboo Jalan Ipoh"",""name:en"":""Bamboo Garden Jalan Ipoh"",""name:ms"":""Taman Bamboo Jalan Ipoh"",""name:zh"":""怡保路松竹花园"",""name:zh-Hans"":""怡保路松竹花园"",""name:zh-Hant"":""怡保路松竹花園"",""operator"":""Selangor Omnibus, Setara Jaya, RapidKL"",""public_transport"":""platform"",""ref"":""KL586"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/4009163241,,Simpang Batu Kantomen / Caltex Jalan Ipoh,Simpang Batu Kantomen / Caltex Jalan Ipoh,bus_stop,wheelchair_stop,yes,no,yes,yes,yes,,,Point,POINT(101.6792979 3.1974694),"{""@id"":""node/4009163241"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""covered"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Simpang Batu Kantomen / Caltex Jalan Ipoh"",""name:ms"":""Simpang Batu Kantomen / Caltex Jalan Ipoh"",""operator"":""Selangor Omnibus, Setara Jaya, RapidKL"",""public_transport"":""platform"",""ref"":""KL600"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/4087593844,,,,elevator,lift,,,,,,,,Point,POINT(101.6091484 3.156364),"{""@id"":""node/4087593844"",""highway"":""elevator""}"
node/4208410589,,,Ampang Grocers,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7472571 3.1579924),"{""@id"":""node/4208410589"",""name"":""Ampang Grocers"",""shop"":""supermarket"",""wheelchair"":""yes""}"
node/4211714691,,,DoubleTree by Hilton Hotel Kuala Lumpur,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.719828 3.1617227),"{""@id"":""node/4211714691"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""348"",""addr:postcode"":""50400"",""addr:street"":""Jalan Tun Razak"",""brand"":""DoubleTree"",""brand:wikidata"":""Q2504643"",""brand:wikipedia"":""en:DoubleTree"",""check_date"":""2025-07-02"",""contact:facebook"":""https://www.facebook.com/DoubletreeKL?ref=br_rs"",""contact:instagram"":""https://www.instagram.com/doubletreekl/?hl=en"",""contact:linkedin"":""https://www.linkedin.com/in/doubletree-by-hilton-kuala-lumpur-2a8898150"",""email"":""Kuldt.DoubleTreekl@hilton.com"",""fax"":""+60-3-21727270"",""name"":""DoubleTree by Hilton Hotel Kuala Lumpur"",""official_name"":""DoubleTree by Hilton"",""operator"":""Hilton"",""phone"":""+60-3-21727272"",""rooms"":""538"",""stars"":""5"",""tourism"":""hotel"",""website"":""https://www.hilton.com/en/hotels/kuldtdi-doubletree-kuala-lumpur/"",""wheelchair"":""yes"",""wikidata"":""Q49393251""}"
node/4234981831,,,KK Super Mart,accessibility_poi,wheelchair_access,yes,,,,,,no,Point,POINT(101.792503 3.039752),"{""@id"":""node/4234981831"",""addr:city"":""Bandar Sungai Long"",""addr:country"":""MY"",""addr:housenumber"":""43"",""addr:postcode"":""43000"",""addr:street"":""Jalan SL 1/4"",""air_conditioning"":""yes"",""branch"":""Sungai Long"",""brand"":""KK Super Mart"",""brand:wikidata"":""Q95721993"",""currency:MYR"":""yes"",""internet_access"":""no"",""name"":""KK Super Mart"",""opening_hours"":""Mo-Su 08:00-20:00"",""operator"":""KK Supermart & Superstore Sdn Bhd"",""payment:cash"":""yes"",""payment:coins"":""yes"",""payment:mastercard"":""yes"",""payment:visa"":""yes"",""phone"":""+60163308350"",""ref"":""SLG"",""shop"":""convenience"",""short_name"":""KK"",""stroller"":""no"",""website"":""https://kkgroup.my/kk-super-mart"",""wheelchair"":""yes""}"
node/4280013145,,,Watsons,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6985038 3.1452891),"{""@id"":""node/4280013145"",""addr:housenumber"":""33"",""addr:street"":""Jalan Tun Tan Cheng Lock"",""brand"":""Watsons"",""brand:wikidata"":""Q7974785"",""brand:wikipedia"":""en:Watsons"",""check_date"":""2024-12-08"",""name"":""Watsons"",""shop"":""chemist"",""wheelchair"":""yes""}"
node/4281927242,Embassy of the Federal Republic of Germany,Kedutaan Republik Persekutuan Jerman,Embassy of the Federal Republic of Germany,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7208143 3.1565312),"{""@id"":""node/4281927242"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""207"",""addr:postcode"":""50400"",""addr:street"":""Jalan Tun Razak"",""alt_name"":""德国驻马大使馆"",""alt_name:zh"":""德国驻马大使馆"",""alt_name:zh-Hans"":""德国驻马大使馆"",""alt_name:zh-Hant"":""德國駐馬大使館"",""country"":""DE"",""description"":""Please take note that for all consular matters, you have to make an appointment through our online Electronic Appointment Management System. This also applies for the collection of documents."",""description:de"":""Für alle konsularischen Dienstleistungen und Abholung von Dokumenten muss vorab ein Termin über das online Terminvergabesystem der Botschaft gebucht werden."",""diplomatic"":""embassy"",""diplomatic:services:citizen_services"":""yes"",""diplomatic:services:immigrant_visas"":""yes"",""diplomatic:services:passport"":""yes"",""embassy"":""yes"",""emergency:phone"":""+60 12 326 9070"",""level"":""26"",""name"":""Embassy of the Federal Republic of Germany"",""name:de"":""Botschaft der Bundesrepublik Deutschland"",""name:en"":""Embassy of the Federal Republic of Germany"",""name:fr"":""Ambassade d'Allemagne"",""name:ms"":""Kedutaan Republik Persekutuan Jerman"",""name:zh"":""德国驻马来西亚大使馆"",""name:zh-Hans"":""德国驻马来西亚大使馆"",""name:zh-Hant"":""德國駐馬來西亞大使館"",""office"":""diplomatic"",""opening_hours"":""Mo-Fr 09:00-12:00 \""With appointment\"""",""phone"":""+60 3 21 70 96 66"",""target"":""MY"",""toilets:wheelchair"":""yes"",""website"":""https://kuala-lumpur.diplo.de/"",""wheelchair"":""yes"",""wheelchair:description"":""Die Botschaft ist mit dem Rollstuhl erreichbar. Behindertenparkplätze stehen in der Tiefgarage B1 und B2 zur Verfügung."",""wikidata"":""Q58944931""}"
node/4307150803,,,,elevator,lift,,,,,,,,Point,POINT(101.7132729 2.7480519),"{""@id"":""node/4307150803"",""highway"":""elevator""}"
node/4307198997,,,,elevator,lift,,,,,,,,Point,POINT(101.7136694 2.7483279),"{""@id"":""node/4307198997"",""highway"":""elevator""}"
node/4307228095,,,,elevator,lift,yes,,,,,,,Point,POINT(101.7135548 2.7476331),"{""@id"":""node/4307228095"",""access"":""yes"",""highway"":""elevator"",""level"":""1;2"",""wheelchair"":""yes""}"
node/4307228193,,,,elevator,lift,,,,,,,,Point,POINT(101.7139655 2.7479202),"{""@id"":""node/4307228193"",""highway"":""elevator""}"
node/4341197890,,,Sogo KL,bus_stop,wheelchair_stop,yes,yes,yes,,yes,,,Point,POINT(101.6954516 3.1567508),"{""@id"":""node/4341197890"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""highway"":""bus_stop"",""lit"":""yes"",""name"":""Sogo KL"",""operator"":""Rapid KL;Selangor Omnibus;DBKL"",""public_transport"":""platform"",""ref"":""KL1940"",""route_ref"":""100;103;104;107;120;151;171;173;202;220;250"",""shelter"":""yes"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/4341197896,,,,accessible_toilet,accessible_toilet,yes,,,,,,,Point,POINT(101.6957067 3.1720623),"{""@id"":""node/4341197896"",""access"":""yes"",""amenity"":""toilets"",""changing_table"":""no"",""male"":""yes"",""toilets:disposal"":""flush"",""wheelchair"":""yes""}"
node/4400850259,,,,elevator,lift,,,,,,,,Point,POINT(101.6813388 3.2378248),"{""@id"":""node/4400850259"",""highway"":""elevator""}"
node/4408145089,,PTPTN Ayer 8,PTPTN Ayer 8,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6810197 2.9250778),"{""@id"":""node/4408145089"",""addr:city"":""Putrajaya"",""addr:place"":""ayer@8 Presint 8"",""name"":""PTPTN Ayer 8"",""name:ms"":""PTPTN Ayer 8"",""office"":""government"",""wheelchair"":""yes""}"
node/4425419931,KLIA T1 Bus Terminal,,Terminal Bas KLIA T1,bus_stop,wheelchair_stop,yes,,yes,,yes,,,Point,POINT(101.7043576 2.7558876),"{""@id"":""node/4425419931"",""air_conditioning"":""yes"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""yes"",""highway"":""bus_stop"",""internet_access"":""yes"",""name"":""Terminal Bas KLIA T1"",""name:en"":""KLIA T1 Bus Terminal"",""name:zh"":""吉隆坡国际机场1号航站楼巴士总站"",""operator"":""Airport Liner, Jetbus, Aero Bus, SkyBus, Transnasional"",""public_transport"":""platform"",""ref"":""SP355"",""shelter"":""yes"",""wheelchair"":""yes""}"
node/4439097185,,,KL Traders Square (Opp),accessibility_poi,wheelchair_access,yes,,,,yes,,,Point,POINT(101.7022385 3.2033603),"{""@id"":""node/4439097185"",""amenity"":""shelter"",""bench"":""yes"",""bin"":""yes"",""name"":""KL Traders Square (Opp)"",""operator"":""Rapid KL"",""shelter_type"":""public_transport"",""wheelchair"":""yes""}"
node/4439097193,,Kg Padang Balang,Kg Padang Balang,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.6991066 3.2055652),"{""@id"":""node/4439097193"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Kg Padang Balang"",""name:ms"":""Kg Padang Balang"",""operator"":""Rapid KL"",""public_transport"":""platform"",""ref"":""KL987"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/4455634596,,,,accessible_toilet,accessible_toilet,yes,,,,,,,Point,POINT(101.6859132 2.7424049),"{""@id"":""node/4455634596"",""access"":""customers"",""amenity"":""toilets"",""changing_table"":""yes"",""check_date"":""2025-03-08"",""fee"":""no"",""level"":""3"",""portable"":""no"",""toilets:disposal"":""flush"",""toilets:handwashing"":""yes"",""wheelchair"":""yes""}"
node/4462028713,,,KK Super Mart,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7136893 3.1285831),"{""@id"":""node/4462028713"",""addr:country"":""MY"",""brand"":""KK Super Mart"",""brand:wikidata"":""Q95721993"",""check_date"":""2025-01-09"",""name"":""KK Super Mart"",""opening_hours"":""24/7"",""operator"":""KK Supermart & Superstore Sdn Bhd"",""shop"":""convenience"",""short_name"":""KK"",""website"":""https://kkgroup.my/kk-super-mart"",""wheelchair"":""yes""}"
node/4520788690,,,QHC Medical Center,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.5873808 3.047626),"{""@id"":""node/4520788690"",""addr:city"":""Subang Jaya"",""addr:housenumber"":""No 2"",""addr:postcode"":""47620"",""addr:street"":""Jalan USJ 9/5R"",""amenity"":""hospital"",""check_date"":""2022-05-27"",""contact:facebook"":""QHCmedicalcentreSJ"",""contact:instagram"":""qhcmedical"",""email"":""info@qhcmedical.com"",""fax"":""03 8024 4263"",""healthcare"":""hospital"",""internet_access"":""wlan"",""name"":""QHC Medical Center"",""opening_hours"":""Mo-Su 07:00-22:00"",""phone"":""03-8024 5760;03-80245 6760"",""website"":""http://qhcmedical.com"",""wheelchair"":""yes""}"
